"indicator","reportyear","FIPS","County_Name","County_FIPS","h20contam_d","h20contam_nr","h20contam_pct","h20contam_se_pct","h20contam_rse","h20contam_pctile","source","version","notes"
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601202,"Los Angeles",6037,NA,NA,271.2035434,NA,NA,72.12883357,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601211,"Los Angeles",6037,NA,NA,172.7230403,NA,NA,86.94982677,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601212,"Los Angeles",6037,NA,NA,172.7230403,NA,NA,86.94982677,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601301,"Los Angeles",6037,NA,NA,396.0780136,NA,NA,58.44989093,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601302,"Los Angeles",6037,NA,NA,172.7230403,NA,NA,86.94982677,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601303,"Los Angeles",6037,NA,NA,172.7230403,NA,NA,86.94982677,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601401,"Los Angeles",6037,NA,NA,204.0244001,NA,NA,84.35775696,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601402,"Los Angeles",6037,NA,NA,289.0109547,NA,NA,69.40844347,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601501,"Los Angeles",6037,NA,NA,288.6845463,NA,NA,69.43410753,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601502,"Los Angeles",6037,NA,NA,287.3744456,NA,NA,69.75490825,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601600,"Los Angeles",6037,NA,NA,287.5002075,NA,NA,69.71641216,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601700,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601801,"Los Angeles",6037,NA,NA,290.5601037,NA,NA,69.12613884,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601802,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037601900,"Los Angeles",6037,NA,NA,286.0173648,NA,NA,69.93455665,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602002,"Los Angeles",6037,NA,NA,365.2572885,NA,NA,61.91453869,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602003,"Los Angeles",6037,NA,NA,255.0556914,NA,NA,74.42576671,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602004,"Los Angeles",6037,NA,NA,290.0451887,NA,NA,69.21596304,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602103,"Los Angeles",6037,NA,NA,394.9920549,NA,NA,58.55254716,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602104,"Los Angeles",6037,NA,NA,390.8938929,NA,NA,58.77069165,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602105,"Los Angeles",6037,NA,NA,320.1455451,NA,NA,65.77697934,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602106,"Los Angeles",6037,NA,NA,402.6865145,NA,NA,58.06493007,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602200,"Los Angeles",6037,NA,NA,399.561135,NA,NA,58.28307455,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602301,"Los Angeles",6037,NA,NA,374.2943953,NA,NA,61.27293725,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602302,"Los Angeles",6037,NA,NA,255.5960154,NA,NA,74.38727063,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602402,"Los Angeles",6037,NA,NA,319.9770679,NA,NA,65.8026434,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602403,"Los Angeles",6037,NA,NA,320.1455451,NA,NA,65.77697934,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602404,"Los Angeles",6037,NA,NA,320.0040091,NA,NA,65.78981137,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602504,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602505,"Los Angeles",6037,NA,NA,378.3081022,NA,NA,59.93840626,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602506,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602507,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602508,"Los Angeles",6037,NA,NA,378.7968385,NA,NA,59.92557423,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602509,"Los Angeles",6037,NA,NA,364.4232892,NA,NA,62.08135506,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602600,"Los Angeles",6037,NA,NA,365.1960764,NA,NA,61.95303477,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602700,"Los Angeles",6037,NA,NA,379.1561323,NA,NA,59.9127422,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602801,"Los Angeles",6037,NA,NA,288.1897817,NA,NA,69.56242782,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602802,"Los Angeles",6037,NA,NA,290.2665371,NA,NA,69.17746696,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037602900,"Los Angeles",6037,NA,NA,290.8955658,NA,NA,69.0619787,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603001,"Los Angeles",6037,NA,NA,288.959293,NA,NA,69.4212755,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603004,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603005,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603006,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603101,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603102,"Los Angeles",6037,NA,NA,474.9708878,NA,NA,51.40510715,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603200,"Los Angeles",6037,NA,NA,492.7269783,NA,NA,47.7223149,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603301,"Los Angeles",6037,NA,NA,288.5881487,NA,NA,69.48543565,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603302,"Los Angeles",6037,NA,NA,288.449762,NA,NA,69.5110997,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603400,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603500,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603600,"Los Angeles",6037,NA,NA,287.6771538,NA,NA,69.70358014,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603702,"Los Angeles",6037,NA,NA,290.1693791,NA,NA,69.19029899,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603703,"Los Angeles",6037,NA,NA,360.4043878,NA,NA,62.59463621,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603704,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603801,"Los Angeles",6037,NA,NA,384.377372,NA,NA,59.30963685,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603802,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037603900,"Los Angeles",6037,NA,NA,368.5668616,NA,NA,61.72205826,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037604001,"Los Angeles",6037,NA,NA,256.0119812,NA,NA,74.09213397,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037604002,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037604100,"Los Angeles",6037,NA,NA,255.667685,NA,NA,74.27178237,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037609900,"Los Angeles",6037,NA,NA,198.8846724,NA,NA,84.87103811,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620001,"Los Angeles",6037,NA,NA,388.8638435,NA,NA,58.87334788,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620002,"Los Angeles",6037,NA,NA,178.4080065,NA,NA,86.62902605,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620101,"Los Angeles",6037,NA,NA,399.8321626,NA,NA,58.2574105,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620102,"Los Angeles",6037,NA,NA,397.5542801,NA,NA,58.32157064,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620201,"Los Angeles",6037,NA,NA,173.9817936,NA,NA,86.82150648,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620301,"Los Angeles",6037,NA,NA,142.1794485,NA,NA,91.09457205,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620303,"Los Angeles",6037,NA,NA,142.1167887,NA,NA,91.10740408,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620305,"Los Angeles",6037,NA,NA,142.354743,NA,NA,91.08174002,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620400,"Los Angeles",6037,NA,NA,209.6954361,NA,NA,83.61349929,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620501,"Los Angeles",6037,NA,NA,302.9308664,NA,NA,67.56063134,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620521,"Los Angeles",6037,NA,NA,305.7669614,NA,NA,67.38098293,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620522,"Los Angeles",6037,NA,NA,236.4429969,NA,NA,76.70986783,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620601,"Los Angeles",6037,NA,NA,306.0288541,NA,NA,67.35531888,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620602,"Los Angeles",6037,NA,NA,236.8926543,NA,NA,76.6072116,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620701,"Los Angeles",6037,NA,NA,236.6062015,NA,NA,76.68420377,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620702,"Los Angeles",6037,NA,NA,237.2207218,NA,NA,76.46605928,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620800,"Los Angeles",6037,NA,NA,142.5070155,NA,NA,91.06890799,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620901,"Los Angeles",6037,NA,NA,142.6452763,NA,NA,91.05607597,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037620904,"Los Angeles",6037,NA,NA,142.7585434,NA,NA,91.03041191,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037621001,"Los Angeles",6037,NA,NA,236.3426586,NA,NA,76.72269986,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037621004,"Los Angeles",6037,NA,NA,236.6688613,NA,NA,76.64570769,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037621102,"Los Angeles",6037,NA,NA,237.2207218,NA,NA,76.46605928,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037621104,"Los Angeles",6037,NA,NA,237.2207218,NA,NA,76.46605928,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037621201,"Los Angeles",6037,NA,NA,237.2207218,NA,NA,76.46605928,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037621204,"Los Angeles",6037,NA,NA,273.0849675,NA,NA,71.92352111,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037621301,"Los Angeles",6037,NA,NA,237.2207218,NA,NA,76.46605928,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037621324,"Los Angeles",6037,NA,NA,237.2207218,NA,NA,76.46605928,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037621326,"Los Angeles",6037,NA,NA,237.2207218,NA,NA,76.46605928,"CES_3.0_2017","Wed13Dec17",""
