"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/13/2018","AQS","060371403","1","0.026","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"07/19/2018","AQS","060371403","1","0.018","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"07/25/2018","AQS","060371403","1","0.015","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"07/31/2018","AQS","060371403","1","0.014","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"08/12/2018","AQS","060371403","1","0.011","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"08/18/2018","AQS","060371403","1","0.016","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"08/24/2018","AQS","060371403","1","0.016","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"08/30/2018","AQS","060371403","1","0.018","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"09/05/2018","AQS","060371403","1","0.021","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"09/11/2018","AQS","060371403","1","0.011","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"09/17/2018","AQS","060371403","1","0.028","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"09/23/2018","AQS","060371403","1","0.009","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"09/29/2018","AQS","060371403","1","0.012","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"10/05/2018","AQS","060371403","1","0.063","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"10/11/2018","AQS","060371403","1","0.013","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"10/17/2018","AQS","060371403","1","0.015","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"10/23/2018","AQS","060371403","1","0.01","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"10/29/2018","AQS","060371403","1","0.011","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"11/05/2018","AQS","060371403","1","0.011","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"11/10/2018","AQS","060371403","1","0.023","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"11/16/2018","AQS","060371403","1","0.02","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"11/22/2018","AQS","060371403","1","0.003","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"11/28/2018","AQS","060371403","1","0.008","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"12/04/2018","AQS","060371403","1","0.013","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"12/10/2018","AQS","060371403","1","0.021","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"12/16/2018","AQS","060371403","1","0.009","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"12/22/2018","AQS","060371403","1","0.009","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"12/28/2018","AQS","060371403","1","0.011","ug/m3 LC",".","Uddelholm (Trojan Battery)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9549520008745","-118.055768"
"01/03/2018","AQS","060371404","1","0.019","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"01/08/2018","AQS","060371404","1","0.011","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"01/14/2018","AQS","060371404","1","0.005","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"01/20/2018","AQS","060371404","1","0.005","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"01/26/2018","AQS","060371404","1","0.008","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"02/01/2018","AQS","060371404","1","0.014","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"02/07/2018","AQS","060371404","1","0.009","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"02/13/2018","AQS","060371404","1","0.007","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"02/25/2018","AQS","060371404","1","0.011","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"03/03/2018","AQS","060371404","1","0.003","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"03/09/2018","AQS","060371404","1","0.011","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"03/15/2018","AQS","060371404","1","0.005","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"03/21/2018","AQS","060371404","1","0.008","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"03/27/2018","AQS","060371404","1","0.018","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"04/02/2018","AQS","060371404","1","0.009","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"04/08/2018","AQS","060371404","1","0.011","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"04/14/2018","AQS","060371404","1","0.009","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"04/20/2018","AQS","060371404","1","0.008","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"04/26/2018","AQS","060371404","1","0.008","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"05/02/2018","AQS","060371404","1","0.007","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"05/08/2018","AQS","060371404","1","0.015","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"05/14/2018","AQS","060371404","1","0.009","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"05/20/2018","AQS","060371404","1","0.006","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"05/26/2018","AQS","060371404","1","0.006","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"06/01/2018","AQS","060371404","1","0.01","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"06/07/2018","AQS","060371404","1","0.008","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"06/13/2018","AQS","060371404","1","0.009","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"06/19/2018","AQS","060371404","1","0.01","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"06/25/2018","AQS","060371404","1","0.01","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"07/01/2018","AQS","060371404","1","0.007","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"07/07/2018","AQS","060371404","1","0.012","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"07/13/2018","AQS","060371404","1","0.012","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"07/19/2018","AQS","060371404","1","0.018","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"07/25/2018","AQS","060371404","1","0.012","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"07/31/2018","AQS","060371404","1","0.011","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"08/12/2018","AQS","060371404","1","0.01","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"08/18/2018","AQS","060371404","1","0.008","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"08/24/2018","AQS","060371404","1","0.008","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"08/30/2018","AQS","060371404","1","0.02","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"09/05/2018","AQS","060371404","1","0.009","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"09/11/2018","AQS","060371404","1","0.011","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"09/17/2018","AQS","060371404","1","0.012","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"09/23/2018","AQS","060371404","1","0.012","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"09/29/2018","AQS","060371404","1","0.008","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"10/05/2018","AQS","060371404","1","0.016","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"10/11/2018","AQS","060371404","1","0.009","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"10/17/2018","AQS","060371404","1","0.014","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"10/23/2018","AQS","060371404","1","0.01","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"10/29/2018","AQS","060371404","1","0.013","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"11/05/2018","AQS","060371404","1","0.02","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"11/10/2018","AQS","060371404","1","0.024","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"11/16/2018","AQS","060371404","1","0.014","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"11/22/2018","AQS","060371404","1","0.007","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"11/28/2018","AQS","060371404","1","0.013","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"12/04/2018","AQS","060371404","1","0.012","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"12/10/2018","AQS","060371404","1","0.014","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"12/16/2018","AQS","060371404","1","0.01","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"12/22/2018","AQS","060371404","1","0.01","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"12/28/2018","AQS","060371404","1","0.006","ug/m3 LC",".","Closet World (Quemetco)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0263700008754","-117.9822"
"01/18/2018","AQS","060371405","1","0.022","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"01/21/2018","AQS","060371405","1","0.011","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"01/24/2018","AQS","060371405","1","0.015","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"01/26/2018","AQS","060371405","1","0.015","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"01/28/2018","AQS","060371405","1","0.014","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"01/31/2018","AQS","060371405","1","0.04","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"02/03/2018","AQS","060371405","1","0.022","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"02/06/2018","AQS","060371405","1","0.018","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"02/08/2018","AQS","060371405","1","0.019","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"02/11/2018","AQS","060371405","1","0.017","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"02/14/2018","AQS","060371405","1","0.016","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"02/17/2018","AQS","060371405","1","0.01","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"02/19/2018","AQS","060371405","1","0.07","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"02/21/2018","AQS","060371405","1","0.027","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"02/24/2018","AQS","060371405","1","0.013","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"02/27/2018","AQS","060371405","1","0.016","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"03/02/2018","AQS","060371405","1","0.011","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"03/04/2018","AQS","060371405","1","0.01","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"03/07/2018","AQS","060371405","1","0.026","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"03/10/2018","AQS","060371405","1","0.006","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"03/13/2018","AQS","060371405","1","0.021","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"03/15/2018","AQS","060371405","1","0.01","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"03/17/2018","AQS","060371405","1","0.008","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"03/20/2018","AQS","060371405","1","0.057","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"03/23/2018","AQS","060371405","1","0.013","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"03/26/2018","AQS","060371405","1","0.017","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"03/28/2018","AQS","060371405","1","0.027","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
"03/31/2018","AQS","060371405","1","0.012","ug/m3 LC",".","Rehrig (Exide)","1","100.0000","14129","Lead (TSP) LC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0063890008752","-118.193056"
